t_monotonic,left_distance_cm,left_status,right_distance_cm,right_status,sequence
507339.281000,98.0,Ok,124.0,Ok,7698
507339.328000,97.0,Ok,120.0,Ok,7699
507339.375000,102.0,Ok,121.0,Ok,7700
507339.421000,99.0,Ok,120.0,Ok,7701
507339.484000,102.0,Ok,117.0,Ok,7702
507339.531000,103.0,Ok,120.0,Ok,7703
507339.578000,100.0,Ok,120.0,Ok,7704
507339.625000,96.0,Ok,123.0,Ok,7705
507339.671000,99.0,Ok,120.0,Ok,7706
507339.734000,101.0,Ok,124.0,Ok,7707
507339.781000,103.0,Ok,124.0,Ok,7708
507339.828000,99.0,Ok,125.0,Ok,7709
507339.875000,98.0,Ok,125.0,Ok,7710
507339.921000,99.0,Ok,128.0,Ok,7711
507339.984000,99.0,Ok,130.0,Ok,7712
507340.015000,100.0,Ok,129.0,Ok,7713
507340.078000,102.0,Ok,126.0,Ok,7714
507340.109000,98.0,Ok,130.0,Ok,7715
507340.171000,99.0,Ok,129.0,Ok,7716
507340.218000,99.0,Ok,125.0,Ok,7717
507340.281000,100.0,Ok,132.0,Ok,7718
507340.328000,99.0,Ok,132.0,Ok,7719
507340.375000,98.0,Ok,132.0,Ok,7720
507340.421000,101.0,Ok,128.0,Ok,7721
507340.468000,100.0,Ok,141.0,Ok,7722
507340.531000,101.0,Ok,120.0,Ok,7723
507340.562000,105.0,Ok,104.0,Ok,7724
507340.625000,103.0,Ok,115.0,Ok,7725
507340.671000,105.0,Ok,82.0,Ok,7726
507340.734000,102.0,Ok,78.0,Ok,7727
507340.765000,109.0,Ok,62.0,Ok,7728
507340.828000,113.0,Ok,58.0,Ok,7729
507340.875000,107.0,Ok,53.0,Ok,7730
507340.921000,100.0,Ok,50.0,Ok,7731
507340.984000,105.0,Ok,51.0,Ok,7732
507341.031000,102.0,Ok,54.0,Ok,7733
507341.078000,103.0,Ok,60.0,Ok,7734
507341.125000,101.0,Ok,71.0,Ok,7735
507341.171000,107.0,Ok,72.0,Ok,7736
507341.218000,103.0,Ok,81.0,Ok,7737
507341.281000,103.0,Ok,78.0,Ok,7738
507341.328000,104.0,Ok,84.0,Ok,7739
507341.375000,104.0,Ok,86.0,Ok,7740
507341.437000,103.0,Ok,84.0,Ok,7741
507341.468000,107.0,Ok,89.0,Ok,7742
507341.531000,103.0,Ok,84.0,Ok,7743
507341.578000,101.0,Ok,83.0,Ok,7744
507341.625000,105.0,Ok,81.0,Ok,7745
507341.671000,106.0,Ok,85.0,Ok,7746
507341.734000,114.0,Ok,82.0,Ok,7747
507341.765000,107.0,Ok,84.0,Ok,7748
507341.828000,104.0,Ok,86.0,Ok,7749
507341.875000,104.0,Ok,82.0,Ok,7750
507341.921000,106.0,Ok,81.0,Ok,7751
507341.968000,103.0,Ok,82.0,Ok,7752
507342.031000,115.0,Ok,84.0,Ok,7753
507342.078000,107.0,Ok,83.0,Ok,7754
507342.125000,108.0,Ok,81.0,Ok,7755
507342.171000,115.0,Ok,86.0,Ok,7756
507342.218000,104.0,Ok,83.0,Ok,7757
507342.265000,109.0,Ok,81.0,Ok,7758
507342.312000,107.0,Ok,80.0,Ok,7759
507342.359000,110.0,Ok,82.0,Ok,7760
507342.421000,110.0,Ok,82.0,Ok,7761
507342.468000,111.0,Ok,85.0,Ok,7762
507342.531000,114.0,Ok,82.0,Ok,7763
507342.578000,110.0,Ok,83.0,Ok,7764
507342.625000,105.0,Ok,83.0,Ok,7765
507342.671000,107.0,Ok,83.0,Ok,7766
507342.718000,109.0,Ok,81.0,Ok,7767
507342.796000,107.0,Ok,83.0,Ok,7768
507342.828000,108.0,Ok,78.0,Ok,7769
507342.875000,111.0,Ok,83.0,Ok,7770
507342.921000,114.0,Ok,82.0,Ok,7771
507342.984000,105.0,Ok,81.0,Ok,7772
507343.031000,111.0,Ok,86.0,Ok,7773
507343.078000,113.0,Ok,84.0,Ok,7774
507343.125000,104.0,Ok,86.0,Ok,7775
507343.171000,107.0,Ok,83.0,Ok,7776
507343.218000,105.0,Ok,85.0,Ok,7777
507343.281000,110.0,Ok,79.0,Ok,7778
507343.328000,110.0,Ok,77.0,Ok,7779
507343.375000,106.0,Ok,76.0,Ok,7780
507343.421000,107.0,Ok,78.0,Ok,7781
507343.468000,107.0,Ok,77.0,Ok,7782
507343.531000,105.0,Ok,74.0,Ok,7783
507343.578000,107.0,Ok,70.0,Ok,7784
507343.625000,108.0,Ok,60.0,Ok,7785
507343.671000,107.0,Ok,61.0,Ok,7786
507343.718000,107.0,Ok,61.0,Ok,7787
507343.781000,108.0,Ok,63.0,Ok,7788
507343.828000,109.0,Ok,67.0,Ok,7789
507343.875000,106.0,Ok,62.0,Ok,7790
507343.921000,107.0,Ok,71.0,Ok,7791
507343.968000,106.0,Ok,76.0,Ok,7792
507344.015000,100.0,Ok,86.0,Ok,7793
507344.078000,99.0,Ok,96.0,Ok,7794
507344.125000,103.0,Ok,99.0,Ok,7795
507344.171000,98.0,Ok,99.0,Ok,7796
507344.218000,99.0,Ok,104.0,Ok,7797
507344.281000,101.0,Ok,106.0,Ok,7798
507344.312000,91.0,Ok,107.0,Ok,7799
507344.375000,99.0,Ok,110.0,Ok,7800
507344.421000,107.0,Ok,110.0,Ok,7801
507344.468000,90.0,Ok,111.0,Ok,7802
507344.515000,99.0,Ok,115.0,Ok,7803
507344.578000,95.0,Ok,117.0,Ok,7804
507344.609000,96.0,Ok,105.0,Ok,7805
507344.671000,109.0,Ok,108.0,Ok,7806
507344.734000,88.0,Ok,105.0,Ok,7807
507344.781000,96.0,Ok,98.0,Ok,7808
507344.828000,107.0,Ok,91.0,Ok,7809
507344.875000,85.0,Ok,87.0,Ok,7810
507344.921000,98.0,Ok,76.0,Ok,7811
507344.968000,100.0,Ok,79.0,Ok,7812
507345.015000,102.0,Ok,77.0,Ok,7813
507345.078000,104.0,Ok,87.0,Ok,7814
507345.125000,90.0,Ok,81.0,Ok,7815
507345.171000,96.0,Ok,77.0,Ok,7816
507345.218000,93.0,Ok,87.0,Ok,7817
507345.281000,72.0,Ok,85.0,Ok,7818
507345.328000,117.0,Ok,90.0,Ok,7819
507345.375000,119.0,Ok,102.0,Ok,7820
507345.421000,115.0,Ok,104.0,Ok,7821
507345.468000,108.0,Ok,105.0,Ok,7822
507345.531000,112.0,Ok,105.0,Ok,7823
507345.562000,135.0,Ok,96.0,Ok,7824
507345.625000,90.0,Ok,102.0,Ok,7825
507345.671000,107.0,Ok,102.0,Ok,7826
507345.718000,123.0,Ok,90.0,Ok,7827
507345.765000,132.0,Ok,96.0,Ok,7828
507345.828000,122.0,Ok,83.0,Ok,7829
507345.875000,118.0,Ok,84.0,Ok,7830
507345.921000,113.0,Ok,76.0,Ok,7831
507345.968000,123.0,Ok,74.0,Ok,7832
507346.015000,116.0,Ok,74.0,Ok,7833
507346.078000,107.0,Ok,73.0,Ok,7834
507346.125000,106.0,Ok,77.0,Ok,7835
507346.171000,107.0,Ok,84.0,Ok,7836
507346.234000,103.0,Ok,93.0,Ok,7837
507346.281000,105.0,Ok,92.0,Ok,7838
507346.328000,111.0,Ok,103.0,Ok,7839
507346.375000,136.0,Ok,103.0,Ok,7840
507346.421000,124.0,Ok,105.0,Ok,7841
507346.468000,126.0,Ok,109.0,Ok,7842
507346.515000,124.0,Ok,102.0,Ok,7843
507346.578000,122.0,Ok,105.0,Ok,7844
507346.625000,121.0,Ok,88.0,Ok,7845
507346.671000,108.0,Ok,88.0,Ok,7846
507346.718000,118.0,Ok,89.0,Ok,7847
507346.765000,79.0,Ok,90.0,Ok,7848
507346.828000,121.0,Ok,93.0,Ok,7849
507346.890000,108.0,Ok,87.0,Ok,7850
507346.921000,111.0,Ok,106.0,Ok,7851
507346.968000,113.0,Ok,99.0,Ok,7852
507347.031000,121.0,Ok,103.0,Ok,7853
507347.078000,125.0,Ok,107.0,Ok,7854
507347.125000,92.0,Ok,88.0,Ok,7855
507347.171000,94.0,Ok,114.0,Ok,7856
507347.218000,93.0,Ok,94.0,Ok,7857
507347.265000,96.0,Ok,94.0,Ok,7858
507347.328000,99.0,Ok,105.0,Ok,7859
507347.375000,91.0,Ok,100.0,Ok,7860
507347.421000,97.0,Ok,109.0,Ok,7861
507347.468000,108.0,Ok,98.0,Ok,7862
507347.531000,98.0,Ok,103.0,Ok,7863
507347.578000,106.0,Ok,102.0,Ok,7864
507347.625000,101.0,Ok,109.0,Ok,7865
507347.671000,101.0,Ok,106.0,Ok,7866
507347.734000,101.0,Ok,109.0,Ok,7867
507347.781000,99.0,Ok,102.0,Ok,7868
507347.828000,95.0,Ok,104.0,Ok,7869
507347.859000,94.0,Ok,121.0,Ok,7870
507347.921000,99.0,Ok,97.0,Ok,7871
507347.984000,91.0,Ok,87.0,Ok,7872
507348.015000,86.0,Ok,83.0,Ok,7873
507348.078000,89.0,Ok,96.0,Ok,7874
507348.125000,101.0,Ok,82.0,Ok,7875
507348.171000,97.0,Ok,68.0,Ok,7876
507348.234000,97.0,Ok,117.0,Ok,7877
507348.281000,93.0,Ok,85.0,Ok,7878
507348.328000,97.0,Ok,91.0,Ok,7879
507348.375000,89.0,Ok,92.0,Ok,7880
507348.421000,92.0,Ok,81.0,Ok,7881
507348.484000,93.0,Ok,82.0,Ok,7882
507348.531000,95.0,Ok,78.0,Ok,7883
507348.578000,96.0,Ok,78.0,Ok,7884
507348.625000,97.0,Ok,78.0,Ok,7885
507348.671000,95.0,Ok,82.0,Ok,7886
507348.734000,96.0,Ok,91.0,Ok,7887
507348.765000,91.0,Ok,91.0,Ok,7888
507348.828000,97.0,Ok,78.0,Ok,7889
507348.875000,96.0,Ok,84.0,Ok,7890
507348.921000,98.0,Ok,77.0,Ok,7891
507348.968000,96.0,Ok,95.0,Ok,7892
507349.031000,90.0,Ok,92.0,Ok,7893
507349.078000,87.0,Ok,83.0,Ok,7894
507349.125000,92.0,Ok,90.0,Ok,7895
507349.171000,100.0,Ok,94.0,Ok,7896
507349.218000,100.0,Ok,96.0,Ok,7897
507349.281000,100.0,Ok,93.0,Ok,7898
507349.312000,97.0,Ok,103.0,Ok,7899
507349.359000,101.0,Ok,107.0,Ok,7900
507349.406000,98.0,Ok,137.0,Ok,7901
507349.468000,98.0,Ok,139.0,Ok,7902
507349.531000,102.0,Ok,129.0,Ok,7903
507349.578000,101.0,Ok,114.0,Ok,7904
507349.625000,99.0,Ok,107.0,Ok,7905
507349.671000,92.0,Ok,103.0,Ok,7906
507349.718000,94.0,Ok,101.0,Ok,7907
507349.765000,98.0,Ok,101.0,Ok,7908
507349.828000,92.0,Ok,97.0,Ok,7909
507349.875000,92.0,Ok,99.0,Ok,7910
507349.921000,99.0,Ok,100.0,Ok,7911
507349.984000,101.0,Ok,98.0,Ok,7912
507350.031000,99.0,Ok,93.0,Ok,7913
507350.078000,102.0,Ok,95.0,Ok,7914
507350.125000,105.0,Ok,96.0,Ok,7915
507350.171000,106.0,Ok,92.0,Ok,7916
507350.218000,101.0,Ok,97.0,Ok,7917
507350.281000,97.0,Ok,100.0,Ok,7918
507350.328000,102.0,Ok,95.0,Ok,7919
507350.375000,99.0,Ok,99.0,Ok,7920
507350.421000,99.0,Ok,101.0,Ok,7921
507350.484000,102.0,Ok,95.0,Ok,7922
507350.531000,99.0,Ok,102.0,Ok,7923
507350.578000,94.0,Ok,108.0,Ok,7924
507350.625000,90.0,Ok,102.0,Ok,7925
507350.671000,97.0,Ok,92.0,Ok,7926
507350.718000,99.0,Ok,79.0,Ok,7927
507350.781000,98.0,Ok,82.0,Ok,7928
507350.828000,91.0,Ok,76.0,Ok,7929
507350.875000,92.0,Ok,77.0,Ok,7930
507350.921000,100.0,Ok,74.0,Ok,7931
507350.968000,96.0,Ok,79.0,Ok,7932
507351.031000,98.0,Ok,86.0,Ok,7933
507351.078000,93.0,Ok,86.0,Ok,7934
507351.125000,96.0,Ok,86.0,Ok,7935
507351.171000,96.0,Ok,77.0,Ok,7936
507351.234000,95.0,Ok,75.0,Ok,7937
507351.281000,98.0,Ok,68.0,Ok,7938
507351.328000,98.0,Ok,73.0,Ok,7939
507351.375000,98.0,Ok,74.0,Ok,7940
507351.421000,97.0,Ok,71.0,Ok,7941
507351.468000,96.0,Ok,76.0,Ok,7942
507351.531000,102.0,Ok,77.0,Ok,7943
507351.578000,100.0,Ok,77.0,Ok,7944
507351.625000,106.0,Ok,73.0,Ok,7945
507351.671000,103.0,Ok,76.0,Ok,7946
507351.718000,103.0,Ok,78.0,Ok,7947
507351.765000,101.0,Ok,80.0,Ok,7948
507351.828000,103.0,Ok,72.0,Ok,7949
507351.875000,101.0,Ok,94.0,Ok,7950
507351.921000,96.0,Ok,79.0,Ok,7951
507351.968000,98.0,Ok,70.0,Ok,7952
507352.015000,89.0,Ok,94.0,Ok,7953
507352.078000,89.0,Ok,107.0,Ok,7954
507352.109000,93.0,Ok,82.0,Ok,7955
507352.171000,95.0,Ok,82.0,Ok,7956
507352.234000,103.0,Ok,79.0,Ok,7957
507352.281000,101.0,Ok,83.0,Ok,7958
507352.328000,101.0,Ok,91.0,Ok,7959
507352.375000,101.0,Ok,104.0,Ok,7960
507352.421000,104.0,Ok,103.0,Ok,7961
507352.468000,102.0,Ok,112.0,Ok,7962
507352.515000,99.0,Ok,112.0,Ok,7963
507352.578000,104.0,Ok,114.0,Ok,7964
507352.625000,103.0,Ok,114.0,Ok,7965
507352.671000,99.0,Ok,113.0,Ok,7966
507352.734000,96.0,Ok,115.0,Ok,7967
507352.781000,102.0,Ok,120.0,Ok,7968
507352.828000,98.0,Ok,121.0,Ok,7969
507352.875000,99.0,Ok,120.0,Ok,7970
507352.921000,89.0,Ok,121.0,Ok,7971
507352.968000,94.0,Ok,122.0,Ok,7972
507353.015000,98.0,Ok,121.0,Ok,7973
507353.078000,96.0,Ok,117.0,Ok,7974
507353.125000,102.0,Ok,117.0,Ok,7975
507353.171000,97.0,Ok,119.0,Ok,7976
507353.234000,95.0,Ok,119.0,Ok,7977
507353.281000,96.0,Ok,117.0,Ok,7978
507353.328000,92.0,Ok,117.0,Ok,7979
507353.375000,94.0,Ok,115.0,Ok,7980
507353.421000,100.0,Ok,112.0,Ok,7981
507353.468000,99.0,Ok,111.0,Ok,7982
507353.531000,99.0,Ok,112.0,Ok,7983
507353.578000,102.0,Ok,115.0,Ok,7984
507353.625000,103.0,Ok,114.0,Ok,7985
507353.671000,104.0,Ok,113.0,Ok,7986
507353.718000,103.0,Ok,114.0,Ok,7987
507353.765000,102.0,Ok,114.0,Ok,7988
507353.828000,100.0,Ok,114.0,Ok,7989
507353.875000,104.0,Ok,114.0,Ok,7990
507353.921000,99.0,Ok,113.0,Ok,7991
507353.968000,93.0,Ok,113.0,Ok,7992
507354.031000,92.0,Ok,114.0,Ok,7993
507354.078000,99.0,Ok,115.0,Ok,7994
507354.125000,97.0,Ok,114.0,Ok,7995
507354.171000,99.0,Ok,112.0,Ok,7996
507354.218000,95.0,Ok,114.0,Ok,7997
507354.265000,95.0,Ok,111.0,Ok,7998
507354.328000,94.0,Ok,112.0,Ok,7999
507354.375000,90.0,Ok,112.0,Ok,8000
507354.421000,92.0,Ok,111.0,Ok,8001
507354.468000,88.0,Ok,113.0,Ok,8002
507354.515000,89.0,Ok,112.0,Ok,8003
507354.562000,90.0,Ok,113.0,Ok,8004
507354.609000,92.0,Ok,113.0,Ok,8005
507354.671000,97.0,Ok,112.0,Ok,8006
507354.734000,101.0,Ok,112.0,Ok,8007
507354.781000,92.0,Ok,109.0,Ok,8008
507354.828000,99.0,Ok,108.0,Ok,8009
507354.875000,93.0,Ok,106.0,Ok,8010
507354.921000,94.0,Ok,107.0,Ok,8011
507354.968000,94.0,Ok,108.0,Ok,8012
507355.015000,90.0,Ok,106.0,Ok,8013
507355.078000,94.0,Ok,107.0,Ok,8014
507355.125000,99.0,Ok,106.0,Ok,8015
507355.171000,95.0,Ok,109.0,Ok,8016
507355.218000,99.0,Ok,107.0,Ok,8017
507355.281000,91.0,Ok,105.0,Ok,8018
507355.328000,97.0,Ok,104.0,Ok,8019
507355.375000,96.0,Ok,102.0,Ok,8020
507355.421000,94.0,Ok,107.0,Ok,8021
507355.468000,96.0,Ok,105.0,Ok,8022
507355.531000,101.0,Ok,104.0,Ok,8023
507355.578000,99.0,Ok,107.0,Ok,8024
507355.625000,100.0,Ok,106.0,Ok,8025
507355.671000,99.0,Ok,103.0,Ok,8026
507355.718000,99.0,Ok,100.0,Ok,8027
507355.765000,96.0,Ok,101.0,Ok,8028
507355.828000,98.0,Ok,99.0,Ok,8029
507355.875000,94.0,Ok,93.0,Ok,8030
507355.921000,96.0,Ok,95.0,Ok,8031
507355.968000,93.0,Ok,97.0,Ok,8032
507356.031000,93.0,Ok,99.0,Ok,8033
507356.078000,97.0,Ok,103.0,Ok,8034
507356.125000,97.0,Ok,100.0,Ok,8035
507356.171000,101.0,Ok,99.0,Ok,8036
507356.218000,106.0,Ok,100.0,Ok,8037
507356.265000,100.0,Ok,100.0,Ok,8038
507356.328000,94.0,Ok,97.0,Ok,8039
507356.375000,94.0,Ok,103.0,Ok,8040
507356.437000,99.0,Ok,107.0,Ok,8041
507356.468000,90.0,Ok,107.0,Ok,8042
507356.531000,90.0,Ok,112.0,Ok,8043
507356.578000,96.0,Ok,115.0,Ok,8044
507356.625000,96.0,Ok,117.0,Ok,8045
507356.671000,96.0,Ok,115.0,Ok,8046
507356.718000,96.0,Ok,116.0,Ok,8047
507356.781000,93.0,Ok,116.0,Ok,8048
507356.828000,99.0,Ok,115.0,Ok,8049
507356.875000,101.0,Ok,116.0,Ok,8050
507356.921000,97.0,Ok,113.0,Ok,8051
507356.968000,97.0,Ok,111.0,Ok,8052
507357.031000,98.0,Ok,111.0,Ok,8053
507357.078000,90.0,Ok,115.0,Ok,8054
507357.125000,86.0,Ok,114.0,Ok,8055
507357.171000,95.0,Ok,115.0,Ok,8056
507357.218000,93.0,Ok,114.0,Ok,8057
507357.265000,93.0,Ok,112.0,Ok,8058
507357.328000,95.0,Ok,114.0,Ok,8059
507357.375000,93.0,Ok,112.0,Ok,8060
507357.421000,92.0,Ok,112.0,Ok,8061
507357.468000,89.0,Ok,109.0,Ok,8062
507357.531000,95.0,Ok,115.0,Ok,8063
507357.578000,92.0,Ok,113.0,Ok,8064
507357.609000,91.0,Ok,114.0,Ok,8065
507357.671000,100.0,Ok,112.0,Ok,8066
507357.734000,95.0,Ok,112.0,Ok,8067
507357.812000,94.0,Ok,109.0,Ok,8068
507357.828000,92.0,Ok,112.0,Ok,8069
507357.875000,93.0,Ok,113.0,Ok,8070
507357.921000,88.0,Ok,114.0,Ok,8071
507357.984000,88.0,Ok,112.0,Ok,8072
507358.031000,96.0,Ok,118.0,Ok,8073
507358.078000,96.0,Ok,122.0,Ok,8074
507358.125000,95.0,Ok,122.0,Ok,8075
507358.171000,95.0,Ok,117.0,Ok,8076
507358.234000,94.0,Ok,115.0,Ok,8077
507358.281000,92.0,Ok,117.0,Ok,8078
507358.312000,97.0,Ok,118.0,Ok,8079
507358.375000,100.0,Ok,118.0,Ok,8080
507358.421000,101.0,Ok,116.0,Ok,8081
507358.468000,102.0,Ok,114.0,Ok,8082
507358.515000,97.0,Ok,116.0,Ok,8083
507358.562000,95.0,Ok,114.0,Ok,8084
507358.625000,91.0,Ok,116.0,Ok,8085
507358.671000,93.0,Ok,115.0,Ok,8086
507358.718000,91.0,Ok,116.0,Ok,8087
507358.781000,89.0,Ok,118.0,Ok,8088
507358.828000,92.0,Ok,114.0,Ok,8089
507358.875000,93.0,Ok,121.0,Ok,8090
507358.921000,92.0,Ok,118.0,Ok,8091
507358.968000,89.0,Ok,117.0,Ok,8092
507359.031000,89.0,Ok,114.0,Ok,8093
507359.078000,98.0,Ok,116.0,Ok,8094
507359.125000,98.0,Ok,114.0,Ok,8095
507359.171000,99.0,Ok,115.0,Ok,8096
507359.218000,96.0,Ok,115.0,Ok,8097
507359.265000,101.0,Ok,115.0,Ok,8098
507359.328000,98.0,Ok,113.0,Ok,8099
507359.375000,99.0,Ok,119.0,Ok,8100
507359.421000,99.0,Ok,117.0,Ok,8101
507359.468000,102.0,Ok,122.0,Ok,8102
507359.531000,97.0,Ok,125.0,Ok,8103
507359.578000,98.0,Ok,122.0,Ok,8104
507359.625000,99.0,Ok,123.0,Ok,8105
507359.671000,98.0,Ok,122.0,Ok,8106
507359.718000,98.0,Ok,115.0,Ok,8107
507359.765000,100.0,Ok,114.0,Ok,8108
507359.828000,96.0,Ok,111.0,Ok,8109
507359.875000,97.0,Ok,115.0,Ok,8110
507359.921000,102.0,Ok,119.0,Ok,8111
507359.968000,94.0,Ok,115.0,Ok,8112
507360.031000,102.0,Ok,119.0,Ok,8113
507360.078000,96.0,Ok,112.0,Ok,8114
507360.125000,98.0,Ok,93.0,Ok,8115
507360.171000,101.0,Ok,86.0,Ok,8116
507360.234000,101.0,Ok,79.0,Ok,8117
507360.265000,99.0,Ok,63.0,Ok,8118
507360.312000,84.0,Ok,60.0,Ok,8119
507360.375000,96.0,Ok,53.0,Ok,8120
507360.421000,99.0,Ok,48.0,Ok,8121
507360.484000,100.0,Ok,48.0,Ok,8122
507360.531000,105.0,Ok,49.0,Ok,8123
507360.578000,102.0,Ok,59.0,Ok,8124
507360.625000,113.0,Ok,67.0,Ok,8125
507360.671000,102.0,Ok,70.0,Ok,8126
507360.734000,104.0,Ok,77.0,Ok,8127
507360.781000,103.0,Ok,84.0,Ok,8128
507360.828000,102.0,Ok,89.0,Ok,8129
507360.875000,100.0,Ok,95.0,Ok,8130
507360.921000,100.0,Ok,90.0,Ok,8131
507360.968000,104.0,Ok,82.0,Ok,8132
507361.031000,105.0,Ok,87.0,Ok,8133
507361.078000,103.0,Ok,87.0,Ok,8134
507361.125000,104.0,Ok,88.0,Ok,8135
507361.171000,113.0,Ok,86.0,Ok,8136
507361.218000,107.0,Ok,85.0,Ok,8137
507361.281000,109.0,Ok,87.0,Ok,8138
507361.328000,106.0,Ok,88.0,Ok,8139
507361.375000,108.0,Ok,88.0,Ok,8140
507361.421000,114.0,Ok,85.0,Ok,8141
507361.468000,103.0,Ok,86.0,Ok,8142
507361.531000,104.0,Ok,86.0,Ok,8143
507361.578000,105.0,Ok,90.0,Ok,8144
507361.625000,104.0,Ok,86.0,Ok,8145
507361.671000,105.0,Ok,84.0,Ok,8146
507361.718000,107.0,Ok,83.0,Ok,8147
507361.765000,103.0,Ok,82.0,Ok,8148
507361.828000,104.0,Ok,83.0,Ok,8149
507361.890000,107.0,Ok,85.0,Ok,8150
507361.921000,109.0,Ok,85.0,Ok,8151
507361.968000,102.0,Ok,81.0,Ok,8152
507362.031000,107.0,Ok,84.0,Ok,8153
507362.078000,104.0,Ok,83.0,Ok,8154
507362.125000,107.0,Ok,80.0,Ok,8155
507362.171000,108.0,Ok,85.0,Ok,8156
507362.218000,113.0,Ok,84.0,Ok,8157
507362.265000,107.0,Ok,79.0,Ok,8158
507362.328000,111.0,Ok,83.0,Ok,8159
507362.375000,110.0,Ok,87.0,Ok,8160
507362.421000,100.0,Ok,84.0,Ok,8161
507362.468000,107.0,Ok,81.0,Ok,8162
507362.531000,102.0,Ok,85.0,Ok,8163
507362.578000,110.0,Ok,86.0,Ok,8164
507362.625000,102.0,Ok,82.0,Ok,8165
507362.671000,111.0,Ok,80.0,Ok,8166
507362.734000,106.0,Ok,82.0,Ok,8167
507362.765000,111.0,Ok,77.0,Ok,8168
507362.812000,106.0,Ok,77.0,Ok,8169
507362.875000,112.0,Ok,82.0,Ok,8170
507362.921000,101.0,Ok,77.0,Ok,8171
507362.968000,104.0,Ok,77.0,Ok,8172
507363.031000,106.0,Ok,83.0,Ok,8173
507363.078000,104.0,Ok,80.0,Ok,8174
507363.125000,105.0,Ok,77.0,Ok,8175
507363.171000,105.0,Ok,80.0,Ok,8176
507363.250000,104.0,Ok,81.0,Ok,8177
507363.281000,103.0,Ok,80.0,Ok,8178
507363.328000,102.0,Ok,76.0,Ok,8179
507363.375000,107.0,Ok,83.0,Ok,8180
507363.421000,101.0,Ok,71.0,Ok,8181
507363.468000,105.0,Ok,76.0,Ok,8182
507363.531000,111.0,Ok,78.0,Ok,8183
507363.578000,104.0,Ok,77.0,Ok,8184
507363.625000,110.0,Ok,76.0,Ok,8185
507363.671000,109.0,Ok,77.0,Ok,8186
507363.718000,107.0,Ok,75.0,Ok,8187
507363.781000,112.0,Ok,69.0,Ok,8188
507363.828000,106.0,Ok,70.0,Ok,8189
507363.875000,106.0,Ok,69.0,Ok,8190
507363.921000,109.0,Ok,75.0,Ok,8191
507363.968000,107.0,Ok,81.0,Ok,8192
507364.015000,105.0,Ok,84.0,Ok,8193
507364.078000,105.0,Ok,89.0,Ok,8194
507364.125000,102.0,Ok,91.0,Ok,8195
507364.171000,95.0,Ok,107.0,Ok,8196
507364.218000,102.0,Ok,110.0,Ok,8197
507364.265000,104.0,Ok,116.0,Ok,8198
507364.328000,105.0,Ok,120.0,Ok,8199
507364.375000,103.0,Ok,123.0,Ok,8200
507364.421000,100.0,Ok,121.0,Ok,8201
507364.468000,102.0,Ok,123.0,Ok,8202
507364.515000,104.0,Ok,120.0,Ok,8203
507364.578000,99.0,Ok,120.0,Ok,8204
507364.625000,101.0,Ok,119.0,Ok,8205
507364.671000,97.0,Ok,121.0,Ok,8206
507364.734000,100.0,Ok,122.0,Ok,8207
507364.765000,103.0,Ok,126.0,Ok,8208
507364.828000,100.0,Ok,126.0,Ok,8209
507364.875000,95.0,Ok,122.0,Ok,8210
507364.921000,96.0,Ok,122.0,Ok,8211
507364.968000,99.0,Ok,123.0,Ok,8212
507365.015000,96.0,Ok,128.0,Ok,8213
507365.062000,99.0,Ok,126.0,Ok,8214
507365.125000,96.0,Ok,122.0,Ok,8215
507365.171000,96.0,Ok,123.0,Ok,8216
507365.218000,95.0,Ok,126.0,Ok,8217
507365.265000,96.0,Ok,127.0,Ok,8218
507365.328000,95.0,Ok,128.0,Ok,8219
507365.359000,98.0,Ok,132.0,Ok,8220
507365.421000,98.0,Ok,117.0,Ok,8221
507365.484000,97.0,Ok,113.0,Ok,8222
507365.531000,99.0,Ok,113.0,Ok,8223
507365.578000,97.0,Ok,118.0,Ok,8224
507365.625000,97.0,Ok,115.0,Ok,8225
507365.671000,101.0,Ok,121.0,Ok,8226
507365.734000,93.0,Ok,127.0,Ok,8227
507365.781000,100.0,Ok,123.0,Ok,8228
507365.812000,102.0,Ok,109.0,Ok,8229
507365.875000,105.0,Ok,109.0,Ok,8230
507365.921000,112.0,Ok,141.0,Ok,8231
507365.968000,104.0,Ok,77.0,Ok,8232
507366.015000,105.0,Ok,74.0,Ok,8233
507366.078000,107.0,Ok,63.0,Ok,8234
507366.125000,105.0,Ok,54.0,Ok,8235
507366.171000,110.0,Ok,49.0,Ok,8236
507366.218000,104.0,Ok,51.0,Ok,8237
507366.281000,108.0,Ok,48.0,Ok,8238
507366.328000,105.0,Ok,54.0,Ok,8239
507366.375000,103.0,Ok,65.0,Ok,8240
507366.421000,107.0,Ok,68.0,Ok,8241
507366.468000,107.0,Ok,80.0,Ok,8242
507366.531000,104.0,Ok,77.0,Ok,8243
507366.578000,104.0,Ok,84.0,Ok,8244
507366.625000,101.0,Ok,86.0,Ok,8245
507366.671000,103.0,Ok,89.0,Ok,8246
507366.734000,107.0,Ok,89.0,Ok,8247
507366.781000,106.0,Ok,86.0,Ok,8248
507366.828000,113.0,Ok,83.0,Ok,8249
507366.875000,103.0,Ok,83.0,Ok,8250
507366.921000,108.0,Ok,84.0,Ok,8251
507366.984000,114.0,Ok,83.0,Ok,8252
507367.031000,109.0,Ok,84.0,Ok,8253
507367.078000,106.0,Ok,84.0,Ok,8254
507367.125000,109.0,Ok,82.0,Ok,8255
